,지역번호,지역,2008년01월_계,2008년02월_계,2008년03월_계,2008년04월_계,2008년05월_계,2008년06월_계,2008년07월_계,2008년08월_계,2008년09월_계,2008년10월_계,2008년11월_계,2008년12월_계
296,1144000000,서울특별시 마포구 ,385,380,404,399,422,337,390,363,353,422,355,439
297,1144051000,서울특별시 마포구 아현제1동,2,0,0,0,0,0,0,0,0,0,0,0
298,1144054000,서울특별시 마포구 공덕제1동,0,0,0,0,0,0,0,0,0,0,0,0
299,1144055000,서울특별시 마포구 공덕제2동,0,0,0,0,0,0,0,0,0,0,0,0
300,1144055500,서울특별시 마포구 아현동,21,33,27,28,14,22,21,17,14,16,20,18
301,1144056000,서울특별시 마포구 신공덕동,4,0,0,0,0,0,0,0,0,0,0,0
302,1144056500,서울특별시 마포구 공덕동,33,32,33,26,28,31,39,21,34,42,27,27
303,1144058500,서울특별시 마포구 도화동,21,19,27,20,23,20,13,21,17,30,19,25
304,1144059000,서울특별시 마포구 용강동,29,30,37,26,24,23,18,30,23,28,26,35
305,1144060000,서울특별시 마포구 대흥동,9,10,6,8,6,11,4,8,9,8,10,13
306,1144061000,서울특별시 마포구 염리동,10,15,16,17,12,11,12,18,7,15,11,13
307,1144063000,서울특별시 마포구 신수동,26,29,23,22,25,18,19,19,30,29,22,22
308,1144065500,서울특별시 마포구 서강동,14,25,22,21,39,16,42,30,13,28,20,29
309,1144066000,서울특별시 마포구 서교동,15,15,14,25,20,13,14,16,19,14,16,29
310,1144067000,서울특별시 마포구 동교동,0,0,0,0,0,0,0,0,0,0,0,0
311,1144068000,서울특별시 마포구 합정동,46,38,53,50,86,31,77,43,58,61,64,74
312,1144069000,서울특별시 마포구 망원제1동,29,18,23,32,26,19,19,23,12,17,21,22
313,1144070000,서울특별시 마포구 망원제2동,20,16,17,25,16,16,20,21,17,26,17,27
314,1144071000,서울특별시 마포구 연남동,17,11,13,18,17,14,12,13,14,11,13,18
315,1144072000,서울특별시 마포구 성산제1동,12,16,20,14,21,18,19,20,13,21,8,15
316,1144073000,서울특별시 마포구 성산제2동,51,45,42,47,46,50,40,35,49,44,35,44
317,1144074000,서울특별시 마포구 상암동,26,28,31,20,19,24,21,28,24,32,26,28
318,1147000000,서울특별시 양천구 ,329,356,368,332,372,319,318,339,338,335,336,359
319,1147051000,서울특별시 양천구 목1동,12,17,21,11,17,24,12,22,18,21,14,21
320,1147052000,서울특별시 양천구 목2동,26,34,26,24,27,27,19,18,19,26,32,24
321,1147053000,서울특별시 양천구 목3동,22,17,19,22,26,18,24,15,19,20,25,15
322,1147054000,서울특별시 양천구 목4동,16,17,10,9,20,16,12,15,12,21,15,19
323,1147055000,서울특별시 양천구 목5동,10,7,11,3,8,5,18,18,19,13,13,9
324,1147055100,서울특별시 양천구 목제6동,10,3,9,5,7,4,0,0,0,0,0,0
325,1147056000,서울특별시 양천구 신월1동,18,19,20,19,13,10,18,19,15,14,22,23
326,1147057000,서울특별시 양천구 신월2동,23,20,16,27,20,22,17,23,18,17,21,14
327,1147058000,서울특별시 양천구 신월3동,11,12,12,17,13,10,11,15,10,9,14,22
328,1147059000,서울특별시 양천구 신월4동,12,15,20,20,21,14,15,17,18,15,21,11
329,1147060000,서울특별시 양천구 신월5동,11,8,9,7,11,9,5,10,8,13,9,11
330,1147061000,서울특별시 양천구 신월6동,10,16,9,14,16,9,10,14,9,8,5,14
331,1147061100,서울특별시 양천구 신월7동,28,21,31,29,21,23,22,25,21,25,24,28
332,1147062000,서울특별시 양천구 신정1동,15,21,9,6,8,10,16,5,8,10,13,13
333,1147063000,서울특별시 양천구 신정2동,6,8,15,11,6,6,6,12,14,10,8,7
334,1147064000,서울특별시 양천구 신정3동,40,53,52,43,61,46,55,53,40,49,39,45
335,1147065000,서울특별시 양천구 신정4동,11,14,22,16,18,17,31,28,38,28,36,38
336,1147066000,서울특별시 양천구 신정제5동,23,14,17,13,18,15,0,0,0,0,0,0
337,1147067000,서울특별시 양천구 신정6동,15,19,19,8,17,13,11,15,26,17,5,19
338,1147068000,서울특별시 양천구 신정7동,10,21,21,28,24,21,16,15,26,19,20,26
339,1150000000,서울특별시 강서구 ,490,545,534,499,490,443,466,478,556,514,419,534
340,1150051000,서울특별시 강서구 염창동,41,54,58,46,28,39,36,31,39,45,35,47
341,1150052000,서울특별시 강서구 등촌제1동,25,18,22,14,18,19,14,27,27,18,18,18
342,1150053000,서울특별시 강서구 등촌제2동,21,9,11,13,18,17,8,20,17,14,13,14
343,1150053500,서울특별시 강서구 등촌제3동,23,27,34,24,28,18,24,23,35,25,21,33
344,1150054000,서울특별시 강서구 화곡제1동,22,18,23,22,21,15,21,14,42,40,26,60
345,1150055000,서울특별시 강서구 화곡제2동,18,15,16,18,17,17,25,17,23,24,14,19
346,1150056000,서울특별시 강서구 화곡제3동,14,15,13,17,21,14,20,22,18,17,10,14
347,1150057000,서울특별시 강서구 화곡제4동,17,20,18,20,22,16,19,17,20,15,13,12
348,1150058000,서울특별시 강서구 화곡제5동,15,18,26,27,24,28,24,0,0,0,0,0
349,1150059000,서울특별시 강서구 화곡본동,34,42,42,41,45,31,32,36,39,36,34,39
350,1150059100,서울특별시 강서구 화곡제6동,15,18,41,19,21,20,19,17,27,20,15,20
351,1150059200,서울특별시 강서구 화곡제7동,30,34,15,29,11,20,23,21,0,0,0,0
352,1150059300,서울특별시 강서구 화곡제8동,22,45,28,34,25,26,18,20,39,27,29,31
353,1150060300,서울특별시 강서구 가양제1동,11,26,30,21,18,25,24,17,23,21,12,25
354,1150060400,서울특별시 강서구 가양제2동,12,14,8,11,6,6,10,10,11,13,9,13
355,1150060500,서울특별시 강서구 가양제3동,18,27,17,20,21,12,19,26,15,33,26,26
356,1150061100,서울특별시 강서구 발산제1동,20,26,20,23,21,19,28,31,37,33,34,22
357,1150061200,서울특별시 강서구 발산제2동,17,14,21,8,23,16,13,15,0,0,0,0
358,1150061500,서울특별시 강서구 우장산동,0,0,0,0,0,0,0,23,35,30,28,45
359,1150062000,서울특별시 강서구 공항동,23,27,29,21,22,22,22,22,23,19,15,25
360,1150063000,서울특별시 강서구 방화제1동,28,33,23,25,26,23,32,27,34,32,25,23
361,1150064000,서울특별시 강서구 방화제2동,28,20,16,18,32,21,18,22,26,23,18,18
362,1150064100,서울특별시 강서구 방화제3동,36,25,23,28,22,19,17,20,26,29,24,30
363,1153000000,서울특별시 구로구 ,388,439,396,409,422,393,378,338,425,454,398,420
364,1153051000,서울특별시 구로구 신도림동,29,38,42,37,44,37,45,39,47,55,44,47
365,1153052000,서울특별시 구로구 구로제1동,20,28,30,34,30,29,26,14,36,33,29,30
366,1153053000,서울특별시 구로구 구로제2동,10,17,10,12,21,10,5,13,10,13,12,8
367,1153054000,서울특별시 구로구 구로제3동,34,36,35,39,31,40,36,21,40,54,32,35
368,1153054500,서울특별시 구로구 구로제3동분소,0,1,4,3,2,3,4,7,0,0,0,0
369,1153055000,서울특별시 구로구 구로제4동,16,22,20,23,29,31,22,35,32,30,28,43
370,1153056000,서울특별시 구로구 구로제5동,36,50,30,24,35,31,40,26,32,37,34,42
371,1153056500,서울특별시 구로구 구로본동,19,21,9,24,20,16,9,12,18,24,9,11
372,1153057000,서울특별시 구로구 구로제6동,11,15,13,13,0,0,0,0,0,0,0,0
373,1153058000,서울특별시 구로구 가리봉제1동,3,3,6,10,0,0,0,0,0,0,0,0
374,1153059000,서울특별시 구로구 가리봉제2동,5,1,1,6,0,0,0,0,0,0,0,0
375,1153059500,서울특별시 구로구 가리봉동,0,0,0,0,9,9,7,6,10,11,5,4
376,1153072000,서울특별시 구로구 고척제1동,27,15,21,13,19,17,17,24,19,15,22,14
377,1153073000,서울특별시 구로구 고척제2동,14,27,23,19,26,14,17,18,22,20,28,23
378,1153074000,서울특별시 구로구 개봉제1동,16,13,15,11,12,12,15,12,13,13,12,25
379,1153075000,서울특별시 구로구 개봉제2동,40,37,40,41,30,28,25,28,30,39,36,32
380,1153076000,서울특별시 구로구 개봉제3동,28,19,22,15,23,21,14,15,20,16,21,18
381,1153076500,서울특별시 구로구 개봉본동,19,13,15,21,23,18,20,16,19,19,24,19
382,1153077000,서울특별시 구로구 오류제1동,11,28,20,18,21,19,19,7,27,22,14,21
383,1153078000,서울특별시 구로구 오류제2동,30,38,28,24,27,25,31,22,30,33,29,27
384,1153079000,서울특별시 구로구 수궁동,20,17,12,22,20,33,26,23,20,20,19,21
385,1154500000,서울특별시 금천구 ,176,189,198,174,173,177,171,148,188,169,166,190
386,1154551000,서울특별시 금천구 가산동,12,12,13,10,16,14,14,7,17,13,11,10
387,1154561000,서울특별시 금천구 독산제1동,29,28,25,10,30,28,19,23,29,34,36,29
388,1154562000,서울특별시 금천구 독산제2동,18,17,14,24,16,17,16,14,15,12,11,19
389,1154563000,서울특별시 금천구 독산제3동,19,22,25,12,20,16,15,18,20,17,12,19
390,1154564000,서울특별시 금천구 독산제4동,9,14,14,20,11,19,13,16,8,12,10,16
391,1154565000,서울특별시 금천구 독산본동,0,0,0,0,0,0,0,0,0,0,0,0
392,1154566000,서울특별시 금천구 시흥본동,0,0,0,0,0,0,0,0,0,0,0,0
393,1154567000,서울특별시 금천구 시흥제1동,26,29,32,28,22,26,23,17,20,23,20,26
394,1154568000,서울특별시 금천구 시흥제2동,15,21,18,21,21,12,18,19,19,23,25,21
395,1154569000,서울특별시 금천구 시흥제3동,9,9,9,11,8,14,6,5,7,5,12,9
396,1154570000,서울특별시 금천구 시흥제4동,24,21,28,23,17,17,32,14,29,16,16,23
397,1154571000,서울특별시 금천구 시흥제5동,15,16,20,15,12,14,15,15,24,14,13,18
398,1156000000,서울특별시 영등포구 ,364,416,406,414,339,354,369,304,364,399,328,422
399,1156051000,서울특별시 영등포구 영등포제1동,8,18,18,20,15,17,13,16,0,0,0,0
400,1156051500,서울특별시 영등포구 영등포본동,0,0,0,0,0,0,0,0,26,25,20,20
401,1156052000,서울특별시 영등포구 영등포제2동,5,2,3,2,1,2,2,0,0,0,0,0
402,1156053000,서울특별시 영등포구 영등포제3동,10,11,8,12,6,5,7,7,0,0,0,0
403,1156053500,서울특별시 영등포구 영등포동,0,0,0,0,0,0,0,0,10,13,6,18
404,1156054000,서울특별시 영등포구 여의동,21,18,15,26,26,18,27,15,19,25,17,25
405,1156055000,서울특별시 영등포구 당산제1동,18,15,15,14,17,21,15,17,23,20,12,22
406,1156056000,서울특별시 영등포구 당산제2동,34,46,30,49,35,42,31,26,37,44,34,40
407,1156057000,서울특별시 영등포구 도림제1동,5,6,4,5,3,8,7,3,0,0,0,0
408,1156058000,서울특별시 영등포구 도림제2동,7,14,19,18,16,20,26,21,0,0,0,0
409,1156058500,서울특별시 영등포구 도림동,0,0,0,0,0,0,0,0,23,24,25,24
410,1156059000,서울특별시 영등포구 문래제1동,15,10,15,17,13,16,20,4,0,0,0,0
411,1156060000,서울특별시 영등포구 문래제2동,22,27,33,24,33,32,30,27,0,0,0,0
412,1156060500,서울특별시 영등포구 문래동,0,0,0,0,0,0,0,0,32,48,40,48
413,1156061000,서울특별시 영등포구 양평제1동,42,22,34,33,24,28,20,23,21,34,20,29
414,1156062000,서울특별시 영등포구 양평제2동,21,35,32,19,19,18,20,14,20,22,25,25
415,1156063000,서울특별시 영등포구 신길제1동,15,23,18,22,15,14,17,14,12,13,11,18
416,1156064000,서울특별시 영등포구 신길제2동,9,10,8,8,4,4,2,3,0,0,0,0
417,1156065000,서울특별시 영등포구 신길제3동,16,29,24,13,17,12,11,15,20,21,8,32
418,1156066000,서울특별시 영등포구 신길제4동,8,14,7,10,9,5,10,7,9,15,7,13
419,1156067000,서울특별시 영등포구 신길제5동,13,16,18,5,9,12,14,8,19,7,13,14
420,1156068000,서울특별시 영등포구 신길제6동,28,19,26,22,15,14,22,27,17,14,22,25
421,1156069000,서울특별시 영등포구 신길제7동,14,16,12,23,23,12,17,11,17,18,12,13
422,1156070000,서울특별시 영등포구 대림제1동,17,14,16,11,4,4,15,8,10,13,10,11
423,1156071000,서울특별시 영등포구 대림제2동,9,17,16,12,16,18,16,11,22,11,25,13
424,1156072000,서울특별시 영등포구 대림제3동,27,34,35,49,19,32,27,27,27,32,21,32
425,1159000000,서울특별시 동작구 ,344,366,345,338,323,285,349,315,345,355,314,342
426,1159051000,서울특별시 동작구 노량진제1동,22,20,18,23,15,16,18,9,32,25,18,28
427,1159052000,서울특별시 동작구 노량진제2동,11,10,14,11,7,6,16,14,13,17,10,12
428,1159053000,서울특별시 동작구 상도제1동,31,30,29,30,42,39,25,34,36,37,36,37
429,1159054000,서울특별시 동작구 상도제2동,18,29,20,20,28,15,20,26,22,27,23,27
430,1159055000,서울특별시 동작구 상도제3동,23,22,17,17,17,11,23,18,10,22,14,15
431,1159056000,서울특별시 동작구 상도제4동,22,22,19,24,22,25,23,14,30,31,25,31
432,1159056100,서울특별시 동작구 상도제5동,13,0,0,0,0,0,0,0,0,0,0,0
433,1159057000,서울특별시 동작구 본동,16,14,21,12,9,6,18,17,0,0,0,0
434,1159058000,서울특별시 동작구 흑석제1동,7,0,0,0,0,0,0,0,0,0,0,0
435,1159059000,서울특별시 동작구 흑석제2동,11,0,0,0,0,0,0,0,0,0,0,0
436,1159060000,서울특별시 동작구 흑석제3동,9,0,0,0,0,0,0,0,0,0,0,0
437,1159060500,서울특별시 동작구 흑석동,0,19,24,26,21,16,17,27,15,23,19,21
438,1159061000,서울특별시 동작구 동작동,16,20,12,15,8,15,18,11,0,0,0,0
439,1159062000,서울특별시 동작구 사당제1동,32,13,22,19,23,22,22,16,26,19,11,25
440,1159063000,서울특별시 동작구 사당제2동,10,23,23,20,11,9,18,15,40,34,39,37
441,1159064000,서울특별시 동작구 사당제3동,15,40,20,21,22,18,35,22,19,18,18,23
442,1159065000,서울특별시 동작구 사당제4동,10,15,14,16,14,5,8,11,16,21,16,15
443,1159065100,서울특별시 동작구 사당제5동,15,14,16,20,18,15,16,21,27,16,21,10
444,1159066000,서울특별시 동작구 대방동,33,38,41,27,32,35,31,20,19,25,29,22
445,1159067000,서울특별시 동작구 신대방제1동,20,21,21,17,25,20,24,18,24,22,18,28
446,1159068000,서울특별시 동작구 신대방제2동,10,16,14,20,9,12,17,22,16,18,17,11
447,1162000000,서울특별시 관악구 ,437,483,489,456,418,382,419,415,417,467,437,450
448,1162051000,서울특별시 관악구 봉천본동,7,23,17,15,20,13,17,14,0,0,0,0
449,1162052000,서울특별시 관악구 봉천제1동,17,22,28,22,27,14,34,18,0,0,0,0
450,1162052500,서울특별시 관악구 보라매동,0,0,0,0,0,0,0,0,27,31,20,16
451,1162053000,서울특별시 관악구 봉천제2동,20,15,22,15,16,9,8,13,0,0,0,0
452,1162054000,서울특별시 관악구 봉천제3동,14,30,30,28,18,24,15,21,0,0,0,0
453,1162054500,서울특별시 관악구 청림동,0,0,0,0,0,0,0,0,20,35,19,19
454,1162055000,서울특별시 관악구 봉천제4동,15,20,22,10,13,11,9,8,0,0,0,0
455,1162056000,서울특별시 관악구 봉천제5동,30,14,11,23,25,24,19,14,0,0,0,0
456,1162056500,서울특별시 관악구 성현동,0,0,0,0,0,0,0,0,33,26,38,34
457,1162057000,서울특별시 관악구 봉천제6동,26,25,15,29,18,25,24,35,0,0,0,0
458,1162057500,서울특별시 관악구 행운동,0,0,0,0,0,0,0,0,21,30,22,29
459,1162058000,서울특별시 관악구 봉천제7동,19,16,16,16,15,13,15,16,0,0,0,0
460,1162058500,서울특별시 관악구 낙성대동,0,0,0,0,0,0,0,0,12,12,17,19
461,1162059000,서울특별시 관악구 봉천제8동,8,13,12,7,10,15,16,11,0,0,0,0
462,1162059500,서울특별시 관악구 청룡동,0,0,0,0,0,0,0,0,14,13,20,25
463,1162060000,서울특별시 관악구 봉천제9동,19,23,33,22,28,17,11,20,0,0,0,0
464,1162060500,서울특별시 관악구 은천동,0,0,0,0,0,0,0,0,39,42,35,47
465,1162061000,서울특별시 관악구 봉천제10동,6,7,10,13,4,15,6,9,0,0,0,0
466,1162061500,서울특별시 관악구 중앙동,0,0,0,0,0,0,0,0,9,15,15,9
467,1162062000,서울특별시 관악구 봉천제11동,26,25,24,35,21,23,21,19,0,0,0,0
468,1162062500,서울특별시 관악구 인헌동,0,0,0,0,0,0,0,0,34,42,32,25
469,1162063000,서울특별시 관악구 남현동,20,19,14,17,9,13,20,20,7,17,16,12
470,1162064000,서울특별시 관악구 신림본동,27,22,25,26,22,30,19,19,0,0,0,0
471,1162064500,서울특별시 관악구 서원동,0,0,0,0,0,0,0,0,25,32,26,29
472,1162065000,서울특별시 관악구 신림제1동,17,24,11,14,14,16,19,17,0,0,0,0
473,1162065500,서울특별시 관악구 신원동,0,0,0,0,0,0,0,0,16,15,14,15
474,1162066000,서울특별시 관악구 신림제2동,12,21,20,13,15,18,15,19,0,0,0,0
475,1162066500,서울특별시 관악구 서림동,0,0,0,0,0,0,0,0,11,17,18,17
476,1162067000,서울특별시 관악구 신림제3동,12,14,14,13,7,10,10,12,0,0,0,0
477,1162068000,서울특별시 관악구 신림제4동,20,19,27,14,19,19,21,20,0,0,0,0
478,1162068500,서울특별시 관악구 신사동,0,0,0,0,0,0,0,0,24,20,21,15
479,1162069000,서울특별시 관악구 신림제5동,12,13,13,16,12,9,9,10,0,0,0,0
480,1162069500,서울특별시 관악구 신림동,0,0,0,0,0,0,0,0,20,10,19,18
481,1162070000,서울특별시 관악구 신림제6동,8,2,5,3,6,6,4,6,0,0,0,0
482,1162071000,서울특별시 관악구 신림제7동,29,28,24,32,29,13,31,17,0,0,0,0
483,1162071500,서울특별시 관악구 난향동,0,0,0,0,0,0,0,0,21,23,16,22
484,1162072000,서울특별시 관악구 신림제8동,10,20,13,12,12,13,9,12,0,0,0,0
485,1162072500,서울특별시 관악구 조원동,0,0,0,0,0,0,0,0,9,15,11,16
486,1162073000,서울특별시 관악구 신림제9동,19,11,18,8,8,9,10,12,0,0,0,0
487,1162073500,서울특별시 관악구 대학동,0,0,0,0,0,0,0,0,9,9,10,10
488,1162074000,서울특별시 관악구 신림제10동,15,20,14,16,18,9,14,20,0,0,0,0
489,1162074500,서울특별시 관악구 삼성동,0,0,0,0,0,0,0,0,22,17,18,28
490,1162075000,서울특별시 관악구 신림제11동,9,6,15,11,13,4,18,8,0,0,0,0
491,1162076000,서울특별시 관악구 신림제12동,12,21,21,14,10,4,11,12,0,0,0,0
492,1162076500,서울특별시 관악구 미성동,0,0,0,0,0,0,0,0,25,19,29,29
493,1162077000,서울특별시 관악구 신림제13동,8,10,15,12,9,6,14,13,0,0,0,0
494,1162077500,서울특별시 관악구 난곡동,0,0,0,0,0,0,0,0,19,27,21,16
495,1165000000,서울특별시 서초구 ,274,333,336,327,311,283,320,290,343,340,300,340
496,1165051000,서울특별시 서초구 서초1동,18,14,21,16,16,18,16,19,19,30,15,25
497,1165052000,서울특별시 서초구 서초2동,16,23,32,21,21,28,19,16,32,22,26,22
498,1165053000,서울특별시 서초구 서초3동,14,31,24,27,24,17,16,24,32,20,29,27
499,1165053100,서울특별시 서초구 서초4동,16,16,22,19,18,15,33,13,9,13,11,19
500,1165054000,서울특별시 서초구 잠원동,33,31,31,35,30,27,31,27,26,34,23,23
501,1165055000,서울특별시 서초구 반포본동,5,4,6,4,6,4,4,6,16,2,4,6
502,1165056000,서울특별시 서초구 반포1동,6,11,11,10,11,12,14,11,18,13,12,20
503,1165057000,서울특별시 서초구 반포2동,4,14,8,13,8,4,10,6,9,8,8,10
504,1165058000,서울특별시 서초구 반포3동,17,24,20,15,20,17,17,21,17,26,20,23
505,1165058100,서울특별시 서초구 반포4동,23,13,7,21,12,9,14,18,17,18,17,18
506,1165059000,서울특별시 서초구 방배본동,10,23,13,18,7,17,10,17,11,21,15,20
507,1165060000,서울특별시 서초구 방배1동,9,5,19,10,16,13,5,14,16,16,13,10
508,1165061000,서울특별시 서초구 방배2동,22,25,26,26,20,18,33,29,19,18,12,27
509,1165062000,서울특별시 서초구 방배3동,17,22,17,11,20,19,15,14,22,26,17,17
510,1165062100,서울특별시 서초구 방배4동,21,24,18,21,14,22,29,11,19,19,16,21
511,1165065100,서울특별시 서초구 양재1동,10,26,27,31,28,17,29,23,31,23,28,24
512,1165065200,서울특별시 서초구 양재2동,30,21,30,24,36,22,16,16,25,28,27,22
513,1165066000,서울특별시 서초구 내곡동,3,6,4,5,4,4,9,5,5,3,7,6
514,1168000000,서울특별시 강남구 ,388,441,425,418,428,335,414,402,386,491,349,425
515,1168051000,서울특별시 강남구 신사동,12,12,13,10,11,13,20,8,15,12,8,7
516,1168052100,서울특별시 강남구 논현1동,21,20,18,17,19,11,17,17,18,18,11,13
517,1168053100,서울특별시 강남구 논현2동,22,21,31,18,21,9,25,15,12,18,5,19
518,1168054000,서울특별시 강남구 압구정제1동,7,11,9,13,7,10,9,12,18,6,6,5
519,1168055000,서울특별시 강남구 압구정제2동,5,9,8,7,11,13,12,6,9,20,6,10
520,1168056000,서울특별시 강남구 청담제1동,9,10,9,7,7,11,12,11,9,11,11,9
521,1168057000,서울특별시 강남구 청담제2동,13,14,11,9,10,5,13,10,14,9,11,13
